Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
103.119.242.120-50.116.239.135-55591-443-6,103.119.242.120,55591,50.116.239.135,443,6,07-10-2019 23:07,67938405,3,0,0,0,0,0,0,0,0,0,0,0,0,0.044157645,3.40E+07,4.80E+07,6.79E+07,16,6.79E+07,3.40E+07,4.80E+07,6.79E+07,16,0,0,0,0,0,0,0,0,0,60,0,0.044157645,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,0,0,20,0,0,0,0,6.79E+07,0,6.79E+07,6.79E+07,Normal
103.119.242.120-52.197.177.226-55590-443-6,103.119.242.120,55590,52.197.177.226,443,6,07-10-2019 23:07,97064152,3,0,0,0,0,0,0,0,0,0,0,0,0,0.030907394,4.85E+07,6.86E+07,9.71E+07,17,9.71E+07,4.85E+07,6.86E+07,9.71E+07,17,0,0,0,0,0,0,0,0,0,60,0,0.030907394,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1024,0,0,20,0,0,0,0,9.71E+07,0,9.71E+07,9.71E+07,Normal
103.119.242.120-54.36.123.231-55589-443-6,103.119.242.120,55589,54.36.123.231,443,6,07-10-2019 23:06,101478801,3,0,0,0,0,0,0,0,0,0,0,0,0,0.029562825,5.07E+07,7.18E+07,1.01E+08,50,1.01E+08,5.07E+07,7.18E+07,1.01E+08,50,0,0,0,0,0,0,0,0,0,60,0,0.029562825,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1023,0,0,20,0,0,0,0,1.01E+08,0,1.01E+08,1.01E+08,Normal
103.119.242.120-51.77.188.247-55588-443-6,103.119.242.120,55588,51.77.188.247,443,6,07-10-2019 23:07,57512775,3,0,0,0,0,0,0,0,0,0,0,0,0,0.052162324,2.88E+07,4.07E+07,5.75E+07,17,5.75E+07,2.88E+07,4.07E+07,5.75E+07,17,0,0,0,0,0,0,0,0,0,60,0,0.052162324,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,0,0,20,0,0,0,0,5.75E+07,0,5.75E+07,5.75E+07,Normal
103.119.242.120-50.116.239.135-55587-443-6,103.119.242.120,55587,50.116.239.135,443,6,07-10-2019 23:06,102879336,3,0,0,0,0,0,0,0,0,0,0,0,0,0.029160375,5.14E+07,7.27E+07,1.03E+08,18,1.03E+08,5.14E+07,7.27E+07,1.03E+08,18,0,0,0,0,0,0,0,0,0,60,0,0.029160375,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,0,0,20,0,0,0,0,1.03E+08,0,1.03E+08,1.03E+08,Normal
103.119.242.120-185.86.139.58-55583-443-6,103.119.242.120,55583,185.86.139.58,443,6,07-10-2019 23:06,98396496,3,0,0,0,0,0,0,0,0,0,0,0,0,0.030488891,4.92E+07,6.96E+07,9.84E+07,16,9.84E+07,4.92E+07,6.96E+07,9.84E+07,16,0,0,0,0,0,0,0,0,0,60,0,0.030488891,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1023,0,0,20,0,0,0,0,9.84E+07,0,9.84E+07,9.84E+07,Normal
51.77.188.247-103.119.242.120-443-55588-6,51.77.188.247,443,103.119.242.120,55588,6,07-10-2019 23:08,34,1,1,0,0,0,0,0,0,0,0,0,0,0,58823.52941,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29411.76471,29411.76471,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31088,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.120-104.69.156.57-55579-443-6,103.119.242.120,55579,104.69.156.57,443,6,07-10-2019 23:06,110170342,12,14,975,10561,539,0,81.25,181.4407617,1460,0,754.3571429,734.1083139,104.7105763,0.235998178,4406813.68,2.18E+07,1.09E+08,0,1.10E+08,9994400,3.29E+07,1.09E+08,62,1.10E+08,8456799.615,3.03E+07,1.09E+08,0,0,0,0,0,252,292,0.108922236,0.127075942,0,1460,427.2592593,635.0392231,403274.8148,2,2,0,6,25,0,0,0,1,443.6923077,81.25,754.3571429,0,0,0,11505,12,22181,12,975,14,10561,65535,245,3,20,751202,0,751202,751202,1.09E+08,0,1.09E+08,1.09E+08,Normal
103.119.242.120-104.69.156.57-55579-443-6,103.119.242.120,55579,104.69.156.57,443,6,07-10-2019 23:08,18,2,0,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,0,0,0,0,40,0,111111.1111,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Normal
54.243.189.71-103.119.242.120-443-55673-6,54.243.189.71,443,103.119.242.120,55673,6,07-10-2019 23:08,29,1,1,0,0,0,0,0,0,0,0,0,0,0,68965.51724,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34482.75862,34482.75862,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32448,0,0,20,0,0,0,0,0,0,0,0,Normal
54.243.113.215-103.119.242.120-443-55674-6,54.243.113.215,443,103.119.242.120,55674,6,07-10-2019 23:08,24,1,1,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32734,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.120-54.243.189.71-55700-443-6,103.119.242.120,55700,54.243.189.71,443,6,07-10-2019 23:08,8234838,3,0,0,0,0,0,0,0,0,0,0,0,0,0.364305892,4117419,5822841.91,8234790,48,8234838,4117419,5822841.91,8234790,48,0,0,0,0,0,0,0,0,0,60,0,0.364305892,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,0,0,20,0,0,0,0,8234790,0,8234790,8234790,Normal
103.119.242.120-185.86.139.19-55604-443-6,103.119.242.120,55604,185.86.139.19,443,6,07-10-2019 23:07,89353808,3,0,0,0,0,0,0,0,0,0,0,0,0,0.033574395,4.47E+07,6.32E+07,8.94E+07,16,8.94E+07,4.47E+07,6.32E+07,8.94E+07,16,0,0,0,0,0,0,0,0,0,60,0,0.033574395,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1023,0,0,20,0,0,0,0,8.94E+07,0,8.94E+07,8.94E+07,Normal
103.119.242.120-54.243.113.215-55603-443-6,103.119.242.120,55603,54.243.113.215,443,6,07-10-2019 23:08,8890003,3,0,0,0,0,0,0,0,0,0,0,0,0,0.337457704,4445001.5,6286147.465,8889979,24,8890003,4445001.5,6286147.465,8889979,24,0,0,0,0,0,0,0,0,0,60,0,0.337457704,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1021,0,0,20,0,0,0,0,8889979,0,8889979,8889979,Normal
103.119.242.120-54.243.113.215-55581-443-6,103.119.242.120,55581,54.243.113.215,443,6,07-10-2019 23:07,38895792,3,0,0,0,0,0,0,0,0,0,0,0,0,0.077129166,1.94E+07,2.75E+07,3.89E+07,28,3.89E+07,1.94E+07,2.75E+07,3.89E+07,28,0,0,0,0,0,0,0,0,0,60,0,0.077129166,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,0,0,20,0,0,0,0,3.89E+07,0,3.89E+07,3.89E+07,Normal
103.119.242.120-23.35.92.101-55582-443-6,103.119.242.120,55582,23.35.92.101,443,6,07-10-2019 23:06,109866758,10,6,3020,1274,1460,0,302,540.3581117,1123,0,212.3333333,448.5481765,39.08370537,0.145630947,7324450.533,2.83E+07,1.10E+08,8,1.10E+08,1.22E+07,3.66E+07,1.10E+08,8,1.10E+08,2.20E+07,4.91E+07,1.10E+08,446,0,0,0,0,212,132,0.091019342,0.054611605,0,1460,252.5882353,482.9465626,233237.3824,1,2,1,6,15,0,0,0,0,268.375,302,212.3333333,0,0,0,4263,6,62413,10,3020,6,1274,65535,283,4,20,99592,0,99592,99592,1.10E+08,0,1.10E+08,1.10E+08,Normal
23.35.92.101-103.119.242.120-443-55582-6,23.35.92.101,443,103.119.242.120,55582,6,07-10-2019 23:08,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.120-23.53.161.176-55621-443-6,103.119.242.120,55621,23.53.161.176,443,6,07-10-2019 23:06,99652655,9,7,2831,304,1460,0,314.5555556,531.4621603,153,0,43.42857143,65.27852414,31.45927221,0.160557689,6643510.333,2.55E+07,9.87E+07,0,9.94E+07,1.24E+07,3.49E+07,9.87E+07,11,9.94E+07,1.66E+07,4.03E+07,9.89E+07,0,0,0,0,0,192,152,0.0903137,0.070243989,0,1460,184.4117647,403.9463236,163172.6324,2,2,0,6,15,0,0,0,0,195.9375,314.5555556,43.42857143,0,0,0,3104,6,6433,9,2831,7,304,65535,283,4,20,721697,0,721697,721697,9.87E+07,0,9.87E+07,9.87E+07,Normal
103.119.242.120-23.53.161.176-55621-443-6,103.119.242.120,55621,23.53.161.176,443,6,07-10-2019 23:08,24,2,0,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,24,24,0,24,24,0,0,0,0,0,0,0,0,0,40,0,83333.33333,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Normal
54.243.113.215-103.119.242.120-443-55581-6,54.243.113.215,443,103.119.242.120,55581,6,07-10-2019 23:08,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26315.78947,26315.78947,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34539,0,0,20,0,0,0,0,0,0,0,0,Normal
54.243.113.215-103.119.242.120-443-55603-6,54.243.113.215,443,103.119.242.120,55603,6,07-10-2019 23:08,44,1,1,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,20,0,0,0,0,0,0,0,0,Normal
54.243.189.71-103.119.242.120-443-55700-6,54.243.189.71,443,103.119.242.120,55700,6,07-10-2019 23:08,76,1,1,0,0,0,0,0,0,0,0,0,0,0,26315.78947,76,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13157.89474,13157.89474,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,20,0,0,0,0,0,0,0,0,Normal
111.119.208.119-103.119.242.120-11766-31330-17,111.119.208.119,11766,103.119.242.120,31330,17,07-10-2019 23:06,107,1,1,20,20,20,20,20,0,20,20,20,0,373831.7757,18691.58879,107,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9345.794393,9345.794393,20,20,20,0,0,0,0,0,0,0,0,0,0,1,30,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
202.64.142.76-103.119.242.120-57298-445-6,202.64.142.76,57298,103.119.242.120,445,6,07-10-2019 23:08,159796,3,2,51,0,51,0,17,29.44486373,0,0,0,0,319.1569251,31.28989462,39949,47997.07284,96416,60,159712,79856,23504.22941,96476,63236,159736,159736,0,159736,159736,0,0,0,0,72,52,18.77393677,12.51595785,0,51,8.5,20.82066281,433.5,0,2,1,1,4,0,0,0,0,10.2,17,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.120-45.119.45.133-55496-21413-6,103.119.242.120,55496,45.119.45.133,21413,6,07-10-2019 23:06,72222972,6,10,68,0,68,0,11.33333333,27.76088375,0,0,0,0,0.941528687,0.221536162,4814864.8,8260971.699,3.20E+07,68,2.90E+07,5801363,8281289.151,1.99E+07,91,6.32E+07,7017191.333,1.01E+07,3.20E+07,486,0,0,0,0,156,204,0.083076061,0.138460101,0,68,4,16.4924225,272,1,4,0,1,13,0,0,0,1,4.25,11.33333333,0,0,0,0,0,0,0,0,8,1,0,64240,29200,1,20,5034125.333,2064664.914,7134911,3007584,1.43E+07,1.20E+07,3.20E+07,6000739,Normal
157.51.11.139-103.119.242.120-1024-31330-17,157.51.11.139,1024,103.119.242.120,31330,17,07-10-2019 23:05,16690603,2,2,208,634,104,104,104,0,317,317,317,0,50.44754824,0.239655811,5563534.333,9636060.863,1.67E+07,129,1.67E+07,1.67E+07,0,1.67E+07,1.67E+07,1.67E+07,1.67E+07,0,1.67E+07,1.67E+07,0,0,0,0,16,16,0.119827906,0.119827906,104,317,189.2,116.6649047,13610.7,0,0,0,0,0,0,0,0,1,236.5,104,317,0,0,0,0,0,0,2,208,2,634,0,0,1,8,175,0,175,175,1.67E+07,0,1.67E+07,1.67E+07,Normal
103.119.242.120-103.243.135.207-55534-6881-6,103.119.242.120,55534,103.243.135.207,6881,6,07-10-2019 23:06,20100396,5,4,349,0,263,0,69.8,114.2418487,0,0,0,0,17.36284201,0.447752373,2512549.5,6983415.059,1.98E+07,42,2.00E+07,4999040.25,9908771.223,1.99E+07,435,2.00E+07,6677870,1.15E+07,1.99E+07,66822,0,0,0,0,112,84,0.248751318,0.199001055,0,263,34.9,84.5805993,7153.877778,1,2,0,2,8,0,0,0,0,38.77777778,69.8,0,0,0,0,0,0,0,5,349,4,0,65280,30016,2,20,200818,0,200818,200818,1.98E+07,0,1.98E+07,1.98E+07,Normal
103.119.242.121-239.255.255.250-15221-1900-17,103.119.242.121,15221,239.255.255.250,1900,17,07-10-2019 23:05,108425748,6,0,1110,0,185,185,185,0,0,0,0,0,10.23742073,0.055337409,2.17E+07,2.97E+07,5.44E+07,0,1.08E+08,2.17E+07,2.97E+07,5.44E+07,0,0,0,0,0,0,0,0,0,0,48,0,0.055337409,0,185,185,185,0,0,0,0,0,0,0,0,0,0,0,215.8333333,185,0,0,0,0,0,0,0,3,555,0,0,0,0,5,8,69,0,69,69,5.42E+07,236675.7107,5.44E+07,5.40E+07,Normal
188.83.159.151-103.119.242.120-54556-31330-17,188.83.159.151,54556,103.119.242.120,31330,17,07-10-2019 23:06,190819,2,2,208,634,104,104,104,0,317,317,317,0,4412.558498,20.96227315,63606.33333,109941.6364,190556,129,190690,190690,0,190690,190690,190685,190685,0,190685,190685,0,0,0,0,16,16,10.48113657,10.48113657,104,317,189.2,116.6649047,13610.7,0,0,0,0,0,0,0,0,1,236.5,104,317,0,0,0,842,4,4412,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,Normal
103.119.242.120-182.48.76.186-31330-37287-17,103.119.242.120,31330,182.48.76.186,37287,17,07-10-2019 23:06,116280531,5,0,100,0,20,20,20,0,0,0,0,0,0.859989193,0.04299946,2.91E+07,4.98E+07,1.04E+08,3260045,1.16E+08,2.91E+07,4.98E+07,1.04E+08,3260045,0,0,0,0,0,0,0,0,0,40,0,0.04299946,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,1,25,0,0,0,0,4,8,3260045,0,3260045,3260045,5.49E+07,6.91E+07,1.04E+08,5999617,Normal
182.48.76.186-103.119.242.120-31330-37287-17,182.48.76.186,31330,103.119.242.120,37287,17,07-10-2019 23:06,116276227,5,0,100,0,20,20,20,0,0,0,0,0,0.860021026,0.043001051,2.91E+07,4.98E+07,1.04E+08,3252699,1.16E+08,2.91E+07,4.98E+07,1.04E+08,3252699,0,0,0,0,0,0,0,0,0,40,0,0.043001051,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,1,25,0,0,0,0,4,8,3252699,0,3252699,3252699,5.49E+07,6.91E+07,1.04E+08,5999897,Normal
92.96.17.150-103.119.242.120-38595-31330-17,92.96.17.150,38595,103.119.242.120,31330,17,07-10-2019 23:06,36197402,7,11,627,1356,265,20,89.57142857,86.5213984,562,20,123.2727273,187.8467944,54.78293718,0.497273257,2129258.941,4616163.844,1.81E+07,51,3.62E+07,6032883.833,1.34E+07,3.33E+07,2227,3.62E+07,3619716.8,5647351.404,1.81E+07,93,0,0,0,0,56,88,0.193384045,0.303889213,20,562,109.8421053,149.5687368,22370.80702,0,0,0,0,0,0,0,0,1,115.9444444,89.57142857,123.2727273,0,0,0,1061,10,2493,1,104,1,226,0,0,6,8,1.01E+07,0,1.01E+07,1.01E+07,1.30E+07,7109104.5,1.81E+07,7999949,Normal
203.192.212.216-103.119.242.120-21851-31330-17,203.192.212.216,21851,103.119.242.120,31330,17,07-10-2019 23:05,57798502,5,3,268,654,104,20,53.6,46.00869483,317,20,218,171.4730299,15.95197052,0.138411892,8256928.857,1.76E+07,4.79E+07,106,5.78E+07,1.44E+07,2.24E+07,4.79E+07,234341,4.81E+07,2.41E+07,3.37E+07,4.79E+07,234348,0,0,0,0,40,24,0.086507432,0.051904459,20,317,114,121.4814801,14757.75,0,0,0,0,0,0,0,0,0,128.25,53.6,218,0,0,0,461,4,1966,1,89,1,218,0,0,4,8,1811863,2562211.321,3623620,106,2.71E+07,2.94E+07,4.79E+07,6288716,Normal
103.119.242.121-239.255.255.250-3463-1900-17,103.119.242.121,3463,239.255.255.250,1900,17,07-10-2019 23:06,107595084,6,0,1110,0,185,185,185,0,0,0,0,0,10.31645647,0.05576463,2.15E+07,2.95E+07,5.43E+07,0,1.08E+08,2.15E+07,2.95E+07,5.43E+07,0,0,0,0,0,0,0,0,0,0,48,0,0.05576463,0,185,185,185,0,0,0,0,0,0,0,0,0,0,0,215.8333333,185,0,0,0,0,0,0,0,3,555,0,0,0,0,5,8,1,0,1,1,5.38E+07,696399.0632,5.43E+07,5.33E+07,Normal
139.167.243.209-103.119.242.120-6881-31330-17,139.167.243.209,6881,103.119.242.120,31330,17,07-10-2019 23:06,80776859,10,10,1276,338,482,20,127.6,176.2694906,158,20,33.8,43.63943171,19.98097004,0.247595664,4251413.632,1.81E+07,7.91E+07,41,8.08E+07,8975206.556,2.63E+07,7.91E+07,24495,8.07E+07,8961589.222,2.63E+07,7.91E+07,41,0,0,0,0,80,80,0.123797832,0.123797832,20,482,77.80952381,131.201989,17213.9619,0,0,0,0,0,0,0,0,1,81.7,127.6,33.8,0,0,0,807,10,976,10,1276,10,338,0,0,9,8,1410624,0,1410624,1410624,7.91E+07,0,7.91E+07,7.91E+07,Normal
47.9.247.56-103.119.242.120-59532-31330-17,47.9.247.56,59532,103.119.242.120,31330,17,07-10-2019 23:05,2529773,3,3,312,951,104,104,104,0,317,317,317,0,499.2542809,2.371754304,505954.6,735371.894,1614190,119,2529654,1264827,494290.2675,1614343,915311,2529620,1264810,494380.7771,1614390,915230,0,0,0,0,24,24,1.185877152,1.185877152,104,317,195.2857143,113.8532891,12962.57143,0,0,0,0,0,0,0,0,1,227.8333333,104,317,0,0,0,842,4,919,3,312,3,951,0,0,2,8,0,0,0,0,0,0,0,0,Normal
45.248.20.251-103.119.242.120-55059-31330-6,45.248.20.251,55059,103.119.242.120,31330,6,07-10-2019 23:08,45234,3,2,68,0,68,0,22.66666667,39.2598183,0,0,0,0,1503.293982,110.5363222,11308.5,22340.52546,44819,39,45120,22560,31534.13401,44858,262,45195,45195,0,45195,45195,0,0,0,0,80,52,66.32179334,44.21452889,0,68,11.33333333,27.76088375,770.6666667,1,2,0,1,4,0,0,0,0,13.6,22.66666667,0,0,0,0,0,0,0,0,0,0,0,29200,256,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.120-103.211.15.211-55851-27131-6,103.119.242.120,55851,103.211.15.211,27131,6,07-10-2019 23:08,31821978,4,4,68,0,68,0,17,34,0,0,0,0,2.136887908,0.251398577,4545996.857,8033126.283,1.99E+07,76,2.00E+07,6665561.667,1.15E+07,1.99E+07,157,3.18E+07,1.06E+07,9997576.708,2.00E+07,67872,0,0,0,0,92,92,0.125699289,0.125699289,0,68,7.555555556,22.66666667,513.7777778,2,2,0,1,7,0,0,0,1,8.5,17,0,0,0,0,0,0,0,2,34,2,0,64240,58,1,20,120277,21661.50913,135594,104960,1.58E+07,5756385.186,1.99E+07,1.17E+07,Normal
103.119.242.120-157.119.217.255-31330-43786-17,103.119.242.120,31330,157.119.217.255,43786,17,07-10-2019 23:05,9079097,3,0,60,0,20,20,20,0,0,0,0,0,6.608586735,0.330429337,4539548.5,2087101.325,6015352,3063745,9079097,4539548.5,2087101.325,6015352,3063745,0,0,0,0,0,0,0,0,0,24,0,0.330429337,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,26.66666667,20,0,0,0,0,0,0,0,1,30,0,0,0,0,2,8,3063745,0,3063745,3063745,6015352,0,6015352,6015352,Normal
103.119.242.120-3.83.164.122-31330-59714-17,103.119.242.120,31330,3.83.164.122,59714,17,07-10-2019 23:05,110403463,6,0,120,0,20,20,20,0,0,0,0,0,1.086922427,0.054346121,2.21E+07,3.91E+07,9.19E+07,3060278,1.10E+08,2.21E+07,3.91E+07,9.19E+07,3060278,0,0,0,0,0,0,0,0,0,48,0,0.054346121,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,23.33333333,20,0,0,0,0,0,0,0,1,24,0,0,0,0,5,8,3228793,238316.1985,3397308,3060278,3.46E+07,4.96E+07,9.19E+07,6004013,Normal
103.119.242.120-178.128.54.203-55945-41159-6,103.119.242.120,55945,178.128.54.203,41159,6,07-10-2019 23:08,125282,3,3,68,0,68,0,22.66666667,39.2598183,0,0,0,0,542.7754985,47.89195575,25056.4,34089.99737,62413,68,62570,31285,44081.03674,62455,115,62895,31447.5,44050.63115,62596,299,0,0,0,0,72,72,23.94597787,23.94597787,0,68,9.714285714,25.70158416,660.5714286,1,2,0,1,5,0,0,0,1,11.33333333,22.66666667,0,0,0,0,0,0,0,0,0,0,0,64240,3650,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.120-210.71.200.199-55878-4600-6,103.119.242.120,55878,210.71.200.199,4600,6,07-10-2019 23:08,21172394,11,1,476,0,68,0,43.27272727,34.30769858,0,0,0,0,22.48210571,0.566775774,1924763.091,2905779.68,9321336,119,2.12E+07,2117239.4,2988132.044,9321336,119,0,0,0,0,0,0,0,0,0,232,32,0.51954446,0.047231315,0,68,36.61538462,35.28346747,1244.923077,1,2,1,7,11,0,0,0,0,39.66666667,43.27272727,0,0,0,0,272,4,198,2,95,0,0,64240,64240,7,20,5420763,0,5420763,5420763,7286864,2877177.895,9321336,5252392,Normal
203.76.190.236-103.119.242.120-27350-28171-6,203.76.190.236,27350,103.119.242.120,28171,6,07-10-2019 23:08,24,1,1,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,41666.66667,41666.66667,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28960,0,0,40,0,0,0,0,0,0,0,0,Normal
3.83.164.122-103.119.242.120-31330-59714-17,3.83.164.122,31330,103.119.242.120,59714,17,07-10-2019 23:05,110410213,6,0,120,0,20,20,20,0,0,0,0,0,1.086855978,0.054342799,2.21E+07,3.91E+07,9.19E+07,3060260,1.10E+08,2.21E+07,3.91E+07,9.19E+07,3060260,0,0,0,0,0,0,0,0,0,48,0,0.054342799,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,23.33333333,20,0,0,0,0,0,0,0,1,24,0,0,0,0,5,8,3229024,238668.3376,3397788,3060260,3.47E+07,4.96E+07,9.19E+07,6004133,Normal
203.76.190.236-103.119.242.120-27350-28171-6,203.76.190.236,27350,103.119.242.120,28171,6,07-10-2019 23:08,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,55555.55556,55555.55556,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28960,0,0,40,0,0,0,0,0,0,0,0,Normal
110.38.135.58-103.119.242.120-56778-31330-17,110.38.135.58,56778,103.119.242.120,31330,17,07-10-2019 23:05,415139,3,3,128,60,88,20,42.66666667,39.2598183,20,20,20,0,452.8603673,14.45299044,83027.8,113580.2151,207983,56,415139,207569.5,696.5001795,208062,207077,208147,104073.5,147102.9592,208091,56,0,0,0,0,24,24,7.226495222,7.226495222,20,88,29.71428571,25.70158416,660.5714286,0,0,0,0,0,0,0,0,1,34.66666667,42.66666667,20,0,0,0,188,6,452,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.120-182.237.177.136-55555-45462-6,103.119.242.120,55555,182.237.177.136,45462,6,07-10-2019 23:06,20087431,4,3,68,0,68,0,17,34,0,0,0,0,3.385201423,0.348476617,3347905.167,8096275.318,1.99E+07,82,2.00E+07,6665163.333,1.15E+07,1.99E+07,180,2.00E+07,1.00E+07,1.41E+07,2.00E+07,63725,0,0,0,0,92,64,0.199129495,0.149347122,0,68,8.5,24.04163056,578,1,2,0,1,6,0,0,0,0,9.714285714,17,0,0,0,0,0,0,0,4,68,3,0,64240,29200,1,20,121301,0,121301,121301,1.99E+07,0,1.99E+07,1.99E+07,Normal
