Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
103.119.242.125-239.192.152.143-51306-6771-17,103.119.242.125,51306,239.192.152.143,6771,17,07-10-2019 23:24,6006079,3,0,411,0,137,137,137,0,0,0,0,0,68.43066833,0.499493929,3003039.5,1413642.927,4002636,2003443,6006079,3003039.5,1413642.927,4002636,2003443,0,0,0,0,0,0,0,0,0,24,0,0.499493929,0,137,137,137,0,0,0,0,0,0,0,0,0,0,0,182.6666667,137,0,0,0,0,0,0,0,1,205,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.110-51191-443-6,103.119.242.124,51191,172.217.163.110,443,6,07-10-2019 23:28,8636432,8,4,641,776,577,0,80.125,202.0130388,564,0,194,266.1428188,164.0723854,1.389462686,785130.1818,1435041.807,4032301,34,8636432,1233776,1670112.911,4032416,34,81463,27154.33333,23641.31114,45958,614,0,0,0,0,184,92,0.926308457,0.463154229,0,577,109,213.2314861,45467.66667,1,3,1,4,10,0,0,0,0,118.0833333,80.125,194,0,0,0,1417,4,17521,2,213,1,258,64240,242,2,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51188-443-6,103.119.242.124,51188,74.125.158.74,443,6,07-10-2019 23:28,9955841,9,8,610,5251,517,0,67.77777778,171.2430858,1408,0,656.375,674.9471805,588.6996387,1.707540327,622240.0625,1326775.208,4032627,1,9924001,1240500.125,1702706.656,4032731,468,2921352,417336,1041599.165,2778672,1,0,0,0,0,204,172,0.903991938,0.803548389,0,1408,325.6111111,542.490568,294296.0163,2,3,0,4,15,0,0,0,0,344.7647059,67.77777778,656.375,0,0,0,5861,7,41243,3,203,2,1750,64240,261,2,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51190-443-6,103.119.242.124,51190,74.125.158.74,443,6,07-10-2019 23:28,9697805,6,5,568,147,517,0,94.66666667,207.9035033,147,0,29.4,65.74039854,73.72802402,1.134277293,969780.5,1577919.502,4032845,6,9666097,1933219.4,1824469.127,4033191,701,2664247,666061.75,1282340.965,2589384,6,0,0,0,0,144,112,0.618696705,0.515580588,0,517,59.58333333,150.4227125,22626.99242,2,3,0,3,9,0,0,0,0,65,94.66666667,29.4,0,0,0,0,0,0,2,189,1,49,64240,261,2,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.110-51187-443-6,103.119.242.124,51187,172.217.163.110,443,6,07-10-2019 23:28,9983209,15,15,2381,4916,867,0,158.7333333,299.8495972,1430,0,327.7333333,518.7882126,730.9273,3.005045772,344248.5862,1024014.909,4033007,1,9951230,710802.1429,1411837.159,4033178,93,2948462,210604.4286,737816.3517,2773425,1,0,0,0,0,324,312,1.502522886,1.502522886,0,1430,235.3870968,420.2449823,176605.8452,2,3,0,15,28,0,0,0,1,243.2333333,158.7333333,327.7333333,0,0,0,7297,17,51986,5,793,5,1638,64240,255,7,20,0,0,0,0,0,0,0,0,Normal
173.249.4.73-103.119.242.124-60188-60991-17,173.249.4.73,60188,103.119.242.124,60991,17,07-10-2019 23:27,346,1,1,97,319,97,97,97,0,319,319,319,0,1202312.139,5780.346821,346,0,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2890.17341,2890.17341,97,319,171,128.1717598,16428,0,0,0,0,0,0,0,0,1,256.5,97,319,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
85.90.137.37-103.119.242.124-6881-60991-17,85.90.137.37,6881,103.119.242.124,60991,17,07-10-2019 23:25,748,1,1,101,287,101,101,101,0,287,287,287,0,518716.5775,2673.796791,748,0,748,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1336.898396,1336.898396,101,287,163,107.3871501,11532,0,0,0,0,0,0,0,0,1,244.5,101,287,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.110-51192-443-6,103.119.242.124,51192,172.217.163.110,443,6,07-10-2019 23:29,4982562,13,14,2108,4815,1168,0,162.1538462,334.7730192,1430,0,343.9285714,536.4291428,1389.445831,5.418898952,191637,928370.498,4742770,0,4950222,412518.5,1375419.82,4779552,58,4950644,380818.7692,1320431.66,4775110,0,0,0,0,0,272,292,2.609099495,2.809799457,0,1430,247.25,446.04564,198956.713,2,2,0,13,26,0,0,0,1,256.4074074,162.1538462,343.9285714,0,0,0,6923,15,50073,13,2108,14,4815,64240,260,7,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51194-443-6,103.119.242.124,51194,74.125.158.74,443,6,07-10-2019 23:29,4820082,7,8,610,5251,517,0,87.14285714,192.6918339,1408,0,656.375,674.9471805,1215.954417,3.111980253,344291.5714,1237932.229,4644981,0,4788388,798064.6667,1884777.378,4644981,458,4788088,684012.5714,1778891.75,4717987,0,0,0,0,0,152,172,1.452257451,1.659722801,0,1408,366.3125,563.5885874,317632.0958,2,2,0,4,14,0,0,0,1,390.7333333,87.14285714,656.375,0,0,0,5861,7,84383,7,610,8,5251,64240,261,2,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51193-443-6,103.119.242.124,51193,74.125.158.74,443,6,07-10-2019 23:29,9820256,433,1664,4918,2318202,1408,0,11.35796767,118.2252785,1408,0,1393.15024,123.5089798,236564.0977,213.5382214,4685.236641,141413.9282,4663490,0,9788529,22658.63194,311150.3749,4663490,1,9788405,5885.992183,159852.15,4695364,0,0,0,0,0,14672,33292,44.0925369,169.4456845,0,1408,1107.302193,573.0682757,328407.2486,2,2,0,33,2096,0,0,0,3,1107.830234,11.35796767,1393.15024,0,0,0,1161560,832,3872453,216,2459,832,1159101,64240,295,7,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51195-443-6,103.119.242.124,51195,74.125.158.74,443,6,07-10-2019 23:29,4866288,222,1307,2087,1820624,1408,0,9.400900901,100.7560407,1408,0,1392.979342,129.3092748,374558.8013,314.2025297,3184.743455,113379.394,4431439,0,4834522,21875.66516,298012.2904,4431439,3,4834647,3701.87366,123513.6847,4463287,0,0,0,0,0,4452,26152,45.61998797,268.5825418,0,1408,1191.314379,504.2464813,254264.5139,2,2,0,27,1528,0,0,0,5,1192.093525,9.400900901,1392.979342,0,0,0,1822711,1307,4916479,222,2087,1307,1820624,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.118-239.255.255.250-53733-1900-17,103.119.242.118,53733,239.255.255.250,1900,17,07-10-2019 23:26,119870992,17,0,5065,0,352,101,297.9411765,78.9528899,0,0,0,0,42.25375894,0.141819132,7491937,1.94E+07,5.73E+07,0,1.20E+08,7491937,1.94E+07,5.73E+07,0,0,0,0,0,0,0,0,0,0,136,0,0.141819132,0,101,352,297.2777778,76.64724818,5874.800654,0,0,0,0,0,0,0,0,0,314.7647059,297.9411765,0,0,0,0,1621,5,2817497,4,1266,0,0,0,0,16,8,1343943.5,1899609.134,2687170,717,5.73E+07,81378.79813,5.73E+07,5.72E+07,Normal
103.119.242.124-74.125.158.74-51196-443-6,103.119.242.124,51196,74.125.158.74,443,6,07-10-2019 23:29,3695390,219,1216,2087,1688895,1408,0,9.529680365,101.4408708,1408,0,1388.893914,144.5088669,457592.2974,388.3216656,2576.980474,85909.85784,3252499,0,3663642,16805.69725,220216.8718,3252499,1,3663668,3015.364609,94238.40542,3284370,0,0,0,0,0,4392,24332,59.26302772,329.0586379,0,1408,1177.564067,516.0099715,266266.2907,2,2,0,25,1434,0,0,0,5,1178.384669,9.529680365,1388.893914,0,0,0,1690982,1216,4467304,219,2087,1216,1688895,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.110-51197-443-6,103.119.242.124,51197,172.217.163.110,443,6,07-10-2019 23:29,2102779,14,14,2264,5272,1019,0,161.7142857,305.2825749,1430,0,376.5714286,520.2259442,3583.828828,13.31571221,77880.7037,355768.0558,1856524,0,2070582,159275.5385,521023.1048,1891967,56,2069706,159208.1538,519962.5882,1888721,0,0,0,0,0,292,292,6.657856104,6.657856104,0,1430,259.862069,427.7393836,182960.9803,2,2,0,14,27,0,0,0,1,269.1428571,161.7142857,376.5714286,0,0,0,7536,16,51974,14,2264,14,5272,64240,258,7,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51198-443-6,103.119.242.124,51198,74.125.158.74,443,6,07-10-2019 23:29,4210771,219,1297,2087,1802180,1408,0,9.529680365,101.4408708,1408,0,1389.498843,138.6976468,428488.512,360.0290778,2779.386799,96726.22786,3764269,0,4179371,19171.42661,254867.7195,3764269,1,4179320,3224.783951,105447.8364,3795736,0,0,0,0,0,4392,25952,52.0094776,308.0196002,0,1408,1189.365194,504.1967787,254214.3916,2,2,0,26,1515,0,0,0,5,1190.149736,9.529680365,1389.498843,0,0,0,1804267,1297,4711728,219,2087,1297,1802180,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-23.35.86.41-51149-443-6,103.119.242.124,51149,23.35.86.41,443,6,07-10-2019 23:27,119101249,15,16,1248,13051,235,0,83.2,108.6088657,1460,0,815.6875,633.3884241,120.0575151,0.260282745,3970041.633,2.16E+07,1.18E+08,0,1.19E+08,8505031.857,3.15E+07,1.18E+08,407,1.19E+08,7938022.867,3.05E+07,1.18E+08,0,0,0,0,0,312,332,0.125943264,0.134339481,0,1460,446.84375,583.1728626,340090.5877,2,2,0,14,30,0,0,0,1,461.2580645,83.2,815.6875,0,0,0,14268,18,14945,15,1248,16,13051,64240,270,6,20,986216,0,986216,986216,1.18E+08,0,1.18E+08,1.18E+08,Normal
103.119.242.124-23.35.86.41-51148-80-6,103.119.242.124,51148,23.35.86.41,80,6,07-10-2019 23:27,119102291,7,7,436,3114,218,0,62.28571429,106.373108,1460,0,444.8571429,694.830058,29.80631162,0.117546018,9161714.692,3.25E+07,1.17E+08,1,1.19E+08,1.98E+07,4.78E+07,1.17E+08,125,1.19E+08,1.98E+07,4.78E+07,1.17E+08,1,0,0,0,0,152,152,0.058773009,0.058773009,0,1460,236.6666667,502.6287563,252635.6667,2,2,0,4,13,0,0,0,1,253.5714286,62.28571429,444.8571429,0,0,0,0,0,0,3,218,3,1557,64240,245,2,20,1697138,0,1697138,1697138,1.17E+08,0,1.17E+08,1.17E+08,Normal
103.119.242.124-23.35.86.41-51147-80-6,103.119.242.124,51147,23.35.86.41,80,6,07-10-2019 23:27,119106262,7,7,434,3198,217,0,62,105.8851579,1460,0,456.8571429,688.0906986,30.49377874,0.117542099,9162020.154,3.24E+07,1.17E+08,1,1.19E+08,1.98E+07,4.76E+07,1.17E+08,118,1.19E+08,1.98E+07,4.76E+07,1.17E+08,1,0,0,0,0,152,152,0.058771049,0.058771049,0,1460,242.1333333,501.1837226,251185.1238,2,2,0,4,13,0,0,0,1,259.4285714,62,456.8571429,0,0,0,0,0,0,3,217,3,1599,64240,245,2,20,2116287,0,2116287,2116287,1.17E+08,0,1.17E+08,1.17E+08,Normal
103.119.242.124-104.108.153.213-51154-443-6,103.119.242.124,51154,104.108.153.213,443,6,07-10-2019 23:27,117929250,8,11,456,7330,180,0,57,79.98571301,1460,0,666.3636364,643.779197,66.02263645,0.161113549,6551625,2.77E+07,1.17E+08,0,1.18E+08,1.68E+07,4.43E+07,1.17E+08,356,1.18E+08,1.18E+07,3.72E+07,1.18E+08,0,0,0,0,0,172,232,0.067837284,0.093276265,0,1460,389.3,565.1570904,319402.5368,2,2,0,8,18,0,0,0,1,409.7894737,57,666.3636364,0,0,0,7755,10,26062,8,456,11,7330,64240,245,3,20,498607,0,498607,498607,1.17E+08,0,1.17E+08,1.17E+08,Normal
103.119.242.124-23.58.240.91-51150-80-6,103.119.242.124,51150,23.58.240.91,80,6,07-10-2019 23:27,119359650,8,11,426,9134,213,0,53.25,98.59984063,1460,0,830.3636364,726.2917145,80.09406864,0.159182772,6631091.667,2.76E+07,1.17E+08,1,1.19E+08,1.70E+07,4.41E+07,1.17E+08,121,1.19E+08,1.19E+07,3.70E+07,1.17E+08,1,0,0,0,0,172,232,0.067024325,0.092158447,0,1460,478,664.1415512,441084,2,2,0,4,18,0,0,0,1,503.1578947,53.25,830.3636364,0,0,0,4780,5,16153,4,213,5,4567,64240,245,2,20,2014800,0,2014800,2014800,1.17E+08,0,1.17E+08,1.17E+08,Normal
103.119.242.124-23.13.91.21-51151-443-6,103.119.242.124,51151,23.13.91.21,443,6,07-10-2019 23:27,119360454,9,11,456,7330,180,0,50.66666667,77.19455939,1460,0,666.3636364,643.779197,65.23098513,0.167559684,6282129.158,2.69E+07,1.17E+08,0,1.19E+08,1.49E+07,4.14E+07,1.17E+08,309,1.19E+08,1.19E+07,3.72E+07,1.18E+08,0,0,0,0,0,192,232,0.075401858,0.092157826,0,1460,370.7619048,557.3592113,310649.2905,2,2,0,8,19,0,0,0,1,389.3,50.66666667,666.3636364,0,0,0,7755,10,6334,9,456,11,7330,64240,245,3,20,1604312,0,1604312,1604312,1.17E+08,0,1.17E+08,1.17E+08,Normal
103.119.242.124-74.125.158.74-51199-443-6,103.119.242.124,51199,74.125.158.74,443,6,07-10-2019 23:29,4217445,199,1072,2087,1495270,1408,0,10.48743719,106.3934882,1408,0,1394.841418,119.6550717,355038.892,301.367297,3320.822835,106297.2104,3787545,0,4185996,21141.39394,269078.1561,3787545,1,4185948,3908.448179,116708.1898,3819055,0,0,0,0,0,3992,21452,47.18496625,254.1823308,0,1408,1177.167453,517.6823246,267994.9892,2,2,0,25,1270,0,0,0,5,1178.093627,10.48743719,1394.841418,0,0,0,1497357,1072,4088112,199,2087,1072,1495270,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-119.81.220.164-51108-5938-6,103.119.242.124,51108,119.81.220.164,5938,6,07-10-2019 23:26,112640323,9,5,168,48,24,0,18.66666667,10.58300524,24,0,9.6,13.14534138,1.917608138,0.124289416,8664640.231,1.64E+07,4.99E+07,39623,1.13E+08,1.41E+07,1.95E+07,5.00E+07,105382,1.05E+08,2.63E+07,2.46E+07,5.00E+07,5105887,1,0,0,0,180,112,0.079900339,0.044389077,0,24,16,11.71080088,137.1428571,0,0,0,9,14,0,0,0,0,17.14285714,18.66666667,9.6,0,0,0,0,0,0,1,24,0,6,256,1025,6,20,8626250.5,1921569.042,9985005,7267496,4.51E+07,6759783.85,4.99E+07,4.03E+07,Normal
103.119.242.123-239.192.152.143-6771-6771-17,103.119.242.123,6771,239.192.152.143,6771,17,07-10-2019 23:27,49988167,2,0,238,0,119,119,119,0,0,0,0,0,4.761126768,0.040009469,5.00E+07,0,5.00E+07,5.00E+07,5.00E+07,5.00E+07,0,5.00E+07,5.00E+07,0,0,0,0,0,0,0,0,0,16,0,0.040009469,0,119,119,119,0,0,0,0,0,0,0,0,0,0,0,178.5,119,0,0,0,0,0,0,0,2,238,0,0,0,0,1,8,0,0,0,0,5.00E+07,0,5.00E+07,5.00E+07,Normal
103.119.242.124-119.81.220.164-51108-5938-6,103.119.242.124,51108,119.81.220.164,5938,6,07-10-2019 23:29,8114283,4,2,72,0,24,0,18,12,0,0,0,0,8.873242405,0.739436867,1622856.6,1812831.097,3650397,1,8048785,2682928.333,1535438.193,3650397,912503,1,1,0,1,1,1,0,0,0,80,40,0.492957911,0.246478956,0,24,13.71428571,12.82853961,164.5714286,2,0,0,3,6,0,0,0,0,16,18,0,0,0,0,0,0,0,2,36,1,0,256,1025,2,20,0,0,0,0,0,0,0,0,Normal
74.125.158.74-103.119.242.124-443-51206-6,74.125.158.74,443,103.119.242.124,51206,6,07-10-2019 23:29,1045006,12,8,10313,2083,1408,0,859.4166667,634.0327577,1408,0,260.375,495.7340697,11862.13285,19.13864609,55000.31579,215111.9104,941961,1,102939,9358.090909,15593.83178,35135,1,1044822,149260.2857,349914.1019,941961,1,0,0,0,0,252,160,11.48318766,7.655458438,0,1408,590.2857143,641.5053502,411529.1143,1,1,0,6,20,0,0,0,0,619.8,859.4166667,260.375,0,0,0,12396,13,121139,0,0,0,0,65535,258,9,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.201-51204-443-6,103.119.242.124,51204,74.125.158.201,443,6,07-10-2019 23:29,1537015,10,13,2100,10313,1408,0,210,450.200696,1408,0,793.3076923,652.1601777,8076.0435,14.96406997,69864.31818,291333.6205,1372920,0,1506059,167339.8889,452362.5443,1372920,1,1506078,125506.5,402862.615,1403950,0,0,0,0,0,212,272,6.506117377,8.45795259,0,1408,517.2083333,630.0502381,396963.3025,2,2,0,6,22,0,0,0,1,539.6956522,210,793.3076923,0,0,0,12413,13,122312,10,2100,13,10313,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.201-51205-443-6,103.119.242.124,51205,74.125.158.201,443,6,07-10-2019 23:29,1537043,216,1079,2104,1501477,1408,0,9.740740741,102.1923285,1408,0,1391.544949,134.7686865,978229.6266,842.5268519,1187.823029,31183.19423,1119071,0,1505961,7004.469767,76363.29571,1119071,1,1506115,1397.138219,35115.52637,1150981,0,0,0,0,0,4332,21592,140.5295753,701.9972766,0,1408,1160.170525,532.2114258,283249.0018,2,2,0,26,1294,0,0,0,4,1161.066409,9.740740741,1391.544949,0,0,0,1503581,1079,4243208,216,2104,1079,1501477,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-74.125.158.74-51200-443-6,103.119.242.124,51200,74.125.158.74,443,6,07-10-2019 23:29,9458014,7,5,568,147,517,0,81.14285714,193.132449,147,0,29.4,65.74039854,75.59726598,1.268765303,859819.4545,1923137.47,6000473,79,9426347,1571057.833,2462925.754,6000473,494,425409,106352.25,165985.1175,354025,79,0,0,0,0,176,112,0.740113094,0.52865221,0,517,55,144.9637886,21014.5,2,4,0,3,9,0,0,0,0,59.58333333,81.14285714,29.4,0,0,0,0,0,0,3,284,2,73,64240,261,2,20,3000471,0,3000471,3000471,6000473,0,6000473,6000473,Normal
103.119.242.124-74.125.158.74-51201-443-6,103.119.242.124,51201,74.125.158.74,443,6,07-10-2019 23:29,9206053,7,5,568,147,517,0,81.14285714,193.132449,147,0,29.4,65.74039854,77.66629195,1.303490215,836913.9091,1933160.482,6000454,1,9174345,1529057.5,2492026.322,6000454,845,160562,40140.5,36398.97691,88230,1,0,0,0,0,176,112,0.760369292,0.543120923,0,517,55,144.9637886,21014.5,2,4,0,3,9,0,0,0,0,59.58333333,81.14285714,29.4,0,0,0,0,0,0,3,284,2,73,64240,261,2,20,3010411,0,3010411,3010411,6000454,0,6000454,6000454,Normal
103.119.242.124-119.81.220.164-51108-5938-6,103.119.242.124,51108,119.81.220.164,5938,6,07-10-2019 23:29,1571432,1,1,0,24,0,0,0,0,24,24,24,0,15.27269395,1.272724496,1571432,0,1571432,1571432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.636362248,0.636362248,0,24,8,13.85640646,192,1,0,0,1,2,0,0,0,1,12,0,24,0,0,0,0,0,0,1,0,1,24,256,1025,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-103.119.242.127-137-137-17,103.119.242.124,137,103.119.242.127,137,17,07-10-2019 23:24,4912995,6,0,300,0,50,50,50,0,0,0,0,0,61.06254942,1.221250988,982599,519687.4688,1912244,749741,4912995,982599,519687.4688,1912244,749741,0,0,0,0,0,0,0,0,0,48,0,1.221250988,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,58.33333333,50,0,0,0,0,0,0,0,6,300,0,0,0,0,5,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-213.131.255.20-51208-5938-6,103.119.242.124,51208,213.131.255.20,5938,6,07-10-2019 23:29,555682,4,4,32,28,32,0,8,16,28,0,7,14,107.9754248,14.39672331,79383.14286,98698.45515,184957,0,370776,123592,106849.0012,185614,214,370857,123619,107057.2789,185563,0,0,0,0,0,92,92,7.198361653,7.198361653,0,32,6.666666667,13.26649916,176,2,2,0,2,7,0,0,0,1,7.5,8,7,0,0,0,0,0,0,0,0,0,0,64240,256,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-5.62.53.212-51207-443-6,103.119.242.124,51207,5.62.53.212,443,6,07-10-2019 23:29,1563112,11,9,978,3758,407,0,88.90909091,134.767544,1460,0,417.5555556,605.3767651,3029.853267,12.79498846,82269.05263,87395.31182,202797,1,1370483,137048.3,90199.20835,233843,56,1370768,171346,188381.0858,436125,1,0,0,0,0,232,184,7.037243652,5.757744807,0,1460,225.5238095,430.204442,185075.8619,2,2,0,8,19,0,0,0,0,236.8,88.90909091,417.5555556,0,0,0,4736,10,4313,0,0,0,0,64240,32160,5,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-202.102.68.96-5041-18007-17,103.119.242.124,5041,202.102.68.96,18007,17,07-10-2019 23:27,119561062,2,0,96,0,75,21,48,38.18376618,0,0,0,0,0.802936996,0.016727854,1.20E+08,0,1.20E+08,1.20E+08,1.20E+08,1.20E+08,0,1.20E+08,1.20E+08,0,0,0,0,0,0,0,0,0,16,0,0.016727854,0,21,75,39,31.17691454,972,0,0,0,0,0,0,0,0,0,58.5,48,0,0,0,0,0,0,0,2,96,0,0,0,0,1,8,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08,Normal
103.119.242.124-202.102.68.96-5041-18004-17,103.119.242.124,5041,202.102.68.96,18004,17,07-10-2019 23:27,119554015,2,0,96,0,75,21,48,38.18376618,0,0,0,0,0.802984325,0.01672884,1.20E+08,0,1.20E+08,1.20E+08,1.20E+08,1.20E+08,0,1.20E+08,1.20E+08,0,0,0,0,0,0,0,0,0,16,0,0.01672884,0,21,75,39,31.17691454,972,0,0,0,0,0,0,0,0,0,58.5,48,0,0,0,0,0,0,0,2,96,0,0,0,0,1,8,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08,Normal
103.119.242.124-202.102.68.99-5041-18005-17,103.119.242.124,5041,202.102.68.99,18005,17,07-10-2019 23:27,119508225,2,0,96,0,75,21,48,38.18376618,0,0,0,0,0.803291991,0.01673525,1.20E+08,0,1.20E+08,1.20E+08,1.20E+08,1.20E+08,0,1.20E+08,1.20E+08,0,0,0,0,0,0,0,0,0,16,0,0.01673525,0,21,75,39,31.17691454,972,0,0,0,0,0,0,0,0,0,58.5,48,0,0,0,0,0,0,0,2,96,0,0,0,0,1,8,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08,Normal
103.119.242.124-172.217.163.110-51203-443-6,103.119.242.124,51203,172.217.163.110,443,6,07-10-2019 23:29,13715759,9,4,641,776,577,0,71.22222222,190.8440317,564,0,194,266.1428188,103.3118182,0.947814846,1142979.917,2136294.757,6000134,38,1.37E+07,1714469.875,2460143.911,6000134,38,73769,24589.66667,20959.34983,40381,811,0,0,0,0,216,92,0.656179509,0.291635337,0,577,101.2142857,206.9270323,42818.7967,1,4,1,4,10,0,0,0,0,109,71.22222222,194,0,0,0,1417,4,19369,3,213,1,258,64240,242,2,20,3000406,0,3000406,3000406,6000134,0,6000134,6000134,Normal
103.119.242.124-74.125.158.74-51212-443-6,103.119.242.124,51212,74.125.158.74,443,6,07-10-2019 23:29,1468563,245,1509,2087,2107084,1408,0,8.518367347,95.92913127,1408,0,1396.344599,113.0049141,1436214.177,1194.364831,837.7427268,23695.6521,988095,0,1436755,5888.340164,63443.20459,988095,1,1436816,952.795756,26347.11347,1019953,0,0,0,0,0,4912,30192,166.8297513,1027.53508,0,1408,1201.806838,494.5078774,244538.0408,2,2,0,28,1753,0,0,0,6,1202.492018,8.518367347,1396.344599,0,0,0,2109171,1509,5067795,0,0,0,0,64240,272,4,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.150-51210-443-6,103.119.242.124,51210,172.217.163.150,443,6,07-10-2019 23:29,3445045,54,99,1306,128797,517,0,24.18518519,84.69191093,1430,0,1300.979798,391.9921902,37765.25415,44.41161146,22664.76974,248710.1391,3065104,0,3413372,64403.24528,420621.8361,3065104,59,3413630,34832.95918,326260.3409,3231145,0,0,0,0,0,1092,1992,15.6746864,28.73692506,0,1430,844.8246753,691.3011426,477897.2697,2,2,0,17,152,0,0,0,1,850.3464052,24.18518519,1300.979798,0,0,0,130103,103,715075,54,1306,99,128797,64240,246,9,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.129-51209-443-6,103.119.242.124,51209,172.217.163.129,443,6,07-10-2019 23:29,3501774,16,23,1109,20940,517,0,69.3125,151.1686558,1430,0,910.4347826,642.1423537,6296.522848,11.13721217,92151.94737,533264.5086,3292190,1,3470076,231338.4,856526.7259,3326769,114,3470156,157734.3636,707280.8295,3323888,1,0,0,0,0,332,472,4.569112684,6.568099483,0,1430,551.225,648.5055992,420559.5122,2,2,0,13,38,0,0,0,1,565.3589744,69.3125,910.4347826,0,0,0,22049,24,198662,16,1109,23,20940,64240,246,6,20,0,0,0,0,0,0,0,0,Normal
103.119.242.124-172.217.163.110-51202-443-6,103.119.242.124,51202,172.217.163.110,443,6,07-10-2019 23:29,13999551,16,16,2640,4916,866,0,165,297.7547089,1430,0,307.25,507.8499122,539.7315957,2.285787594,451598.4194,1430105.469,6001877,0,1.40E+07,931149.1333,1976916.179,6001877,105,4964484,330965.6,1233859.813,4790745,0,0,0,0,0,356,332,1.142893797,1.142893797,0,1430,228.969697,411.3425796,169202.7178,2,4,0,16,29,0,0,0,1,236.125,165,307.25,0,0,0,7556,18,44791,5,880,5,1638,64240,262,8,20,3000974,0,3000974,3000974,6001877,0,6001877,6001877,Normal
103.119.242.124-172.217.163.110-51213-443-6,103.119.242.124,51213,172.217.163.110,443,6,07-10-2019 23:29,2112217,13,14,2985,5024,1229,0,229.6153846,422.7551574,1430,0,358.8571429,529.2506832,3791.750564,12.78277753,81239.11538,363275.6097,1860923,1,2080155,173346.25,543043.4319,1896372,68,2079857,159989,520962.8613,1892985,1,0,0,0,0,272,292,6.154670661,6.628106866,0,1430,286.0357143,470.7553019,221610.5542,2,2,0,13,26,0,0,0,1,296.6296296,229.6153846,358.8571429,0,0,0,8009,15,53084,13,2985,14,5024,64240,261,7,20,0,0,0,0,0,0,0,0,Normal
