Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
103.119.242.114-18.138.90.3-52337-80-6,103.119.242.114,52337,18.138.90.3,80,6,08-10-2019 19:04,2941215,4,4,191,187,191,0,47.75,95.5,187,0,46.75,93.5,128.5183164,2.719964368,420173.5714,1037473.89,2772010,116,169205,56401.66667,52296.7617,103489,116,2875734,958578,1605598.985,2812204,125,0,0,0,0,92,92,1.359982184,1.359982184,0,191,42,83.34716552,6946.75,1,2,0,2,7,0,0,0,1,47.25,47.75,46.75,0,0,0,0,0,0,4,191,4,187,64240,38,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.44.56.78-52335-80-6,103.119.242.114,52335,103.44.56.78,80,6,08-10-2019 19:04,5201529,4,4,93,427,93,0,23.25,46.5,427,0,106.75,213.5,99.9706048,1.538009305,743075.5714,1857011.795,4953330,47,248199,82733,67045.49316,141981,9954,5105312,1701770.667,2854961.496,4997838,1199,0,0,0,0,92,92,0.769004652,0.769004652,0,427,57.77777778,141.8333333,20116.69444,1,2,0,2,7,0,0,0,1,65,23.25,106.75,0,0,0,0,0,0,4,93,4,427,64240,58,1,20,0,0,0,0,0,0,0,0,Normal
192.168.1.254-224.0.0.251-5353-5353-17,192.168.1.254,5353,224.0.0.251,5353,17,08-10-2019 19:02,119991708,25,0,8025,0,321,321,321,0,0,0,0,0,66.87962138,0.20834773,4999654.5,115.0867348,4999888,4999418,1.20E+08,4999654.5,115.0867348,4999888,4999418,0,0,0,0,0,0,0,0,0,200,0,0.20834773,0,321,321,321,0,0,0,0,0,0,0,0,0,0,0,333.84,321,0,0,0,0,0,0,0,1,334,0,0,0,0,24,8,0,0,0,0,0,0,0,0,Normal
103.119.242.114-36.110.220.15-52333-80-6,103.119.242.114,52333,36.110.220.15,80,6,08-10-2019 19:04,12203684,7,6,966,278,483,0,138,235.6798676,139,0,46.33333333,71.77929135,101.9364317,1.065252099,1016973.667,2681572.355,9463365,0,2740319,456719.8333,386689.2749,1039418,14494,1.16E+07,2326263,4008207.642,9463387,0,0,0,0,0,176,144,0.573597284,0.491654815,0,483,88.85714286,174.2415905,30360.13187,1,3,0,4,12,0,0,0,0,95.69230769,138,46.33333333,0,0,0,0,0,0,3,483,3,139,64240,56,2,20,2740319,0,2740319,2740319,9463365,0,9463365,9463365,Normal
103.119.242.114-18.138.90.3-52098-80-6,103.119.242.114,52098,18.138.90.3,80,6,08-10-2019 19:04,63391,1,1,0,0,0,0,0,0,0,0,0,0,0,31.55022006,63391,0,63391,63391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.77511003,15.77511003,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.123-52342-2869-6,103.119.242.114,52342,103.119.242.123,2869,6,08-10-2019 19:04,6129,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,765051.395,1305.270028,875.5714286,1883.374264,5097,1,1026,513,531.7442995,889,137,5327,1331.75,2659.500376,5321,1,0,0,0,0,72,112,489.4762604,815.7937673,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,918871,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.123-52343-2869-6,103.119.242.114,52343,103.119.242.123,2869,6,08-10-2019 19:04,5258,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,891783.9483,1521.491061,751.1428571,1620.126171,4404,1,761,380.5,337.2899346,619,142,4744,1186,2310.351921,4651,1,0,0,0,0,72,112,570.559148,950.9319133,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,1042695,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.123-52344-2869-6,103.119.242.114,52344,103.119.242.123,2869,6,08-10-2019 19:04,4836,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,969602.9777,1654.259719,690.8571429,1578.667732,4257,0,574,287,274.3574311,481,93,4441,1110.25,2217.167318,4436,0,0,0,0,0,72,112,620.3473945,1033.912324,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,1100187,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.121-103.119.242.127-137-137-17,103.119.242.121,137,103.119.242.127,137,17,08-10-2019 19:01,110737958,84,0,4200,0,50,50,50,0,0,0,0,0,37.92737446,0.758547489,1334192.265,4871758.282,3.84E+07,0,1.11E+08,1334192.265,4871758.282,3.84E+07,0,0,0,0,0,0,0,0,0,0,672,0,0.758547489,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.5952381,50,0,0,0,0,1150,23,191,12,600,0,0,0,0,83,8,5302925.2,6914436.71,1.75E+07,1502379,1.65E+07,1.33E+07,3.84E+07,5022198,Normal
103.119.242.121-224.0.0.251-5353-5353-17,103.119.242.121,5353,224.0.0.251,5353,17,08-10-2019 19:01,111222258,118,0,3475,0,40,28,29.44915254,2.027998287,0,0,0,0,31.24374619,1.06093872,950617.5897,4208904.45,3.89E+07,0,1.11E+08,950617.5897,4208904.45,3.89E+07,0,0,0,0,0,0,0,0,0,0,944,0,1.06093872,0,28,40,29.44537815,2.019806498,4.079618288,0,0,0,0,0,0,0,0,0,29.69491525,29.44915254,0,0,0,0,500,17,184,7,231,0,0,0,0,117,8,7622889.75,8244413.533,1.80E+07,996090,1.99E+07,1.34E+07,3.89E+07,7707256,Normal
103.119.242.114-118.26.32.71-52099-443-6,103.119.242.114,52099,118.26.32.71,443,6,08-10-2019 19:04,235,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,131914.8936,8510.638298,235,0,235,235,235,235,0,235,235,0,0,0,0,0,1,0,0,0,40,0,8510.638298,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,1,2,0,0,0,0,31,15.5,0,0,0,0,0,0,0,0,0,0,0,64287,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-18.138.90.3-52341-80-6,103.119.242.114,52341,18.138.90.3,80,6,08-10-2019 19:04,2932463,4,4,191,187,191,0,47.75,95.5,187,0,46.75,93.5,128.9018821,2.728082162,418923.2857,1030610.208,2755305,1,177158,59052.66667,46873.58327,103751,10271,2869460,956486.6667,1593320.337,2795803,1,0,0,0,0,92,92,1.364041081,1.364041081,0,191,42,83.34716552,6946.75,1,2,0,2,7,0,0,0,1,47.25,47.75,46.75,0,0,0,0,0,0,4,191,4,187,64240,38,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-111.206.13.63-50101-443-6,103.119.242.114,50101,111.206.13.63,443,6,08-10-2019 19:04,241,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,128630.7054,8298.755187,241,0,241,241,241,241,0,241,241,0,0,0,0,0,1,0,0,0,40,0,8298.755187,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,1,2,0,0,0,0,31,15.5,0,0,0,0,0,0,0,0,0,0,0,255,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-202.102.68.102-52340-80-6,103.119.242.114,52340,202.102.68.102,80,6,08-10-2019 19:04,16109119,4,4,1340,1454,1340,0,335,670,1454,0,363.5,727,173.4421355,0.496613129,2301302.714,5586936.087,1.50E+07,120,1150928,383642.6667,332883.1361,602464,555,1.56E+07,5187110,8501228.605,1.50E+07,9186,0,0,0,0,92,92,0.248306565,0.248306565,0,1454,310.4444444,616.6780179,380291.7778,1,2,0,2,7,0,0,0,1,349.25,335,363.5,0,0,0,0,0,0,4,1340,4,1454,64240,63,1,20,1150928,0,1150928,1150928,1.50E+07,0,1.50E+07,1.50E+07,Normal
103.119.242.114-184.30.54.102-51668-443-6,103.119.242.114,51668,184.30.54.102,443,6,08-10-2019 19:02,75048995,6,8,5402,554,2700,0,900.3333333,1394.015877,277,0,69.25,128.2260838,79.36148912,0.186544803,5772999.615,1.30E+07,4.50E+07,0,7.50E+07,1.50E+07,1.83E+07,4.50E+07,78998,7.50E+07,1.07E+07,1.67E+07,4.50E+07,0,0,0,0,0,120,184,0.079947773,0.10659703,0,2700,397.1333333,939.8988446,883409.8381,0,0,0,4,14,0,0,0,1,425.5,900.3333333,69.25,0,0,0,0,0,0,2,1800,2,184,251,1392,3,20,51154.33333,24113.99822,78998,37052,2.49E+07,1.73E+07,4.50E+07,1.49E+07,Normal
103.119.242.114-52.18.14.227-51704-443-6,103.119.242.114,51704,52.18.14.227,443,6,08-10-2019 19:02,75001610,10,14,1184,566,392,0,118.4,171.5978503,120,0,40.42857143,47.13436487,23.33283246,0.319993131,3260939.565,9968904.354,4.50E+07,0,7.50E+07,8333512.222,1.51E+07,4.50E+07,20,7.48E+07,5754541.846,1.30E+07,4.52E+07,0,0,0,0,0,200,304,0.133330471,0.18666266,0,392,70.04,118.0259435,13930.12333,0,0,0,13,24,0,0,0,1,72.95833333,118.4,40.42857143,0,0,0,874,6,1515,3,394,4,188,256,766,6,20,448396.3333,443030.6012,959964,192539,2.45E+07,1.78E+07,4.50E+07,1.38E+07,Normal
103.119.242.114-212.58.249.199-51732-443-6,103.119.242.114,51732,212.58.249.199,443,6,08-10-2019 19:02,75251648,8,10,681,308,297,0,85.125,130.149845,108,0,30.8,44.81269661,13.14256932,0.239197419,4426567.529,1.15E+07,4.50E+07,0,7.53E+07,1.08E+07,1.66E+07,4.50E+07,29,7.51E+07,8341271.222,1.53E+07,4.52E+07,0,0,0,0,0,160,224,0.106309964,0.132887455,0,297,52.10526316,92.05064713,8473.321637,0,0,0,8,18,0,0,0,1,55,85.125,30.8,0,0,0,493,4,2723,2,227,3,102,251,1432,5,20,180927.6667,804.8915041,181788,180193,2.48E+07,1.75E+07,4.50E+07,1.46E+07,Normal
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,08-10-2019 19:02,119991678,11,0,3300,0,300,300,300,0,0,0,0,0,27.50190726,0.091673024,1.20E+07,225.6141249,1.20E+07,1.20E+07,1.20E+08,1.20E+07,225.6141249,1.20E+07,1.20E+07,0,0,0,0,0,0,0,0,0,88,0,0.091673024,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,327.2727273,300,0,0,0,0,0,0,0,1,330,0,0,0,0,10,8,0,0,0,0,1.20E+07,225.6141249,1.20E+07,1.20E+07,Normal
103.119.242.125-103.119.242.127-137-137-17,103.119.242.125,137,103.119.242.127,137,17,08-10-2019 18:58,1500732,3,0,150,0,50,50,50,0,0,0,0,0,99.9512238,1.999024476,750366,261.629509,750551,750181,1500732,750366,261.629509,750551,750181,0,0,0,0,0,0,0,0,0,24,0,1.999024476,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,66.66666667,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,Normal
103.119.242.124-224.0.0.251-5353-5353-17,103.119.242.124,5353,224.0.0.251,5353,17,08-10-2019 19:02,119992054,9,0,360,0,40,40,40,0,0,0,0,0,3.000198663,0.075004967,1.50E+07,283382.7703,1.55E+07,1.45E+07,1.20E+08,1.50E+07,283382.7703,1.55E+07,1.45E+07,0,0,0,0,0,0,0,0,0,72,0,0.075004967,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,44.44444444,40,0,0,0,0,0,0,0,1,45,0,0,0,0,8,8,0,0,0,0,1.50E+07,283382.7703,1.55E+07,1.45E+07,Normal
103.119.242.114-36.155.192.251-52330-80-6,103.119.242.114,52330,36.155.192.251,80,6,08-10-2019 19:03,81105176,2,1,0,0,0,0,0,0,0,0,0,0,0,0.036989008,4.06E+07,5.70E+07,8.09E+07,217012,8.09E+07,8.09E+07,0,8.09E+07,8.09E+07,0,0,0,0,0,0,0,0,0,40,20,0.024659339,0.012329669,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1022,0,0,20,0,0,0,0,8.09E+07,0,8.09E+07,8.09E+07,Normal
103.119.242.114-140.207.204.100-52329-80-6,103.119.242.114,52329,140.207.204.100,80,6,08-10-2019 19:04,69470056,2,1,0,0,0,0,0,0,0,0,0,0,0,0.043184073,3.47E+07,4.85E+07,6.91E+07,414246,6.91E+07,6.91E+07,0,6.91E+07,6.91E+07,0,0,0,0,0,0,0,0,0,40,20,0.028789382,0.014394691,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0,0,0,0,6.91E+07,0,6.91E+07,6.91E+07,Normal
103.119.242.114-103.119.242.124-52346-2869-6,103.119.242.114,52346,103.119.242.124,2869,6,08-10-2019 19:05,2324,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,2017641.997,3442.340792,332,634.4845677,1738,1,581,290.5,245.3660531,464,117,1942,485.5,967.667126,1937,1,0,0,0,0,72,112,1290.877797,2151.462995,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,2690189,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.124-52347-2869-6,103.119.242.114,52347,103.119.242.124,2869,6,08-10-2019 19:05,1724,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,2719837.587,4640.37123,246.2857143,471.4664054,1297,0,423,211.5,106.773124,287,136,1490,372.5,742.3343811,1486,0,0,0,0,0,72,112,1740.139211,2900.232019,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,3604150,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.124-52348-2869-6,103.119.242.114,52348,103.119.242.124,2869,6,08-10-2019 19:05,1957,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,2396014.308,4087.889627,279.5714286,515.0452592,1425,1,527,263.5,71.4177849,314,213,1718,429.5,855.6671861,1713,1,0,0,0,0,72,112,1532.95861,2554.931017,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,3279020,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
201.172.218.172-103.119.242.114-54865-43103-6,201.172.218.172,54865,103.119.242.114,43103,6,08-10-2019 19:05,2999619,4,0,0,0,0,0,0,0,0,0,0,0,0,1.333502688,999873,227.91007,1000116,999664,2999619,999873,227.91007,1000116,999664,0,0,0,0,0,0,0,0,0,92,0,1.333502688,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-34.226.187.87-51727-443-6,103.119.242.114,51727,34.226.187.87,443,6,08-10-2019 19:03,90745250,3,3,3,0,1,1,1,0,0,0,0,0,0.033059582,0.066119163,1.81E+07,2.45E+07,4.50E+07,248084,9.05E+07,4.52E+07,200.8183259,4.52E+07,4.52E+07,9.05E+07,4.52E+07,291.3279938,4.52E+07,4.52E+07,0,0,0,0,60,96,0.033059582,0.033059582,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,1,1,1,0,252,689,2,20,248095,15.55634919,248106,248084,4.50E+07,185.2619767,4.50E+07,4.50E+07,Normal
103.119.242.114-118.26.32.71-52345-443-6,103.119.242.114,52345,118.26.32.71,443,6,08-10-2019 19:04,70550354,8,12,966,4863,517,0,120.75,202.1419233,1452,0,405.25,574.8025946,82.62183915,0.283485466,3713176.526,1.60E+07,7.00E+07,1,595172,85024.57143,68281.59938,209527,3469,7.05E+07,6405053.818,2.11E+07,7.00E+07,1,0,0,0,0,184,252,0.113394187,0.17009128,0,1452,277.5714286,468.4986202,219490.9571,1,2,0,8,19,0,0,0,1,291.45,120.75,405.25,0,0,0,5798,9,15869,8,966,12,4863,64240,31088,3,20,595172,0,595172,595172,7.00E+07,0,7.00E+07,7.00E+07,Normal
103.119.242.114-118.26.32.71-52345-443-6,103.119.242.114,52345,118.26.32.71,443,6,08-10-2019 19:05,55463,1,1,0,0,0,0,0,0,0,0,0,0,0,36.06007609,55463,0,55463,55463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.03003804,18.03003804,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64287,31088,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-36.110.220.15-52320-80-6,103.119.242.114,52320,36.110.220.15,80,6,08-10-2019 19:04,91079374,3,0,0,0,0,0,0,0,0,0,0,0,0,0.032938303,4.55E+07,6.23E+07,8.96E+07,1485655,9.11E+07,4.55E+07,6.23E+07,8.96E+07,1485655,0,0,0,0,0,0,0,0,0,60,0,0.032938303,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,259,0,0,20,1485655,0,1485655,1485655,8.96E+07,0,8.96E+07,8.96E+07,Normal
103.119.242.123-239.255.255.250-49933-1900-17,103.119.242.123,49933,239.255.255.250,1900,17,08-10-2019 18:59,75946806,12,0,1644,0,137,137,137,0,0,0,0,0,21.64672995,0.158005328,6904255.091,1.29E+07,4.59E+07,2999801,7.59E+07,6904255.091,1.29E+07,4.59E+07,2999801,0,0,0,0,0,0,0,0,0,96,0,0.158005328,0,137,137,137,0,0,0,0,0,0,0,0,0,0,0,148.4166667,137,0,0,0,0,0,0,0,1,149,0,0,0,0,11,8,1.50E+07,0,1.50E+07,1.50E+07,4.59E+07,0,4.59E+07,4.59E+07,Normal
103.119.242.114-202.102.68.51-50270-19702-6,103.119.242.114,50270,202.102.68.51,19702,6,08-10-2019 19:00,540219,2,1,9,9,9,0,4.5,6.363961031,9,9,9,0,33.3198203,5.553303383,270109.5,325390.0346,500195,40024,540219,540219,0,540219,540219,0,0,0,0,0,1,0,0,0,40,20,3.702202255,1.851101128,0,9,6.75,4.5,20.25,0,0,0,2,3,0,0,0,0,9,4.5,9,0,0,0,0,0,0,0,0,0,0,255,58,0,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-140.207.204.100-52349-80-6,103.119.242.114,52349,140.207.204.100,80,6,08-10-2019 19:05,15837967,4,4,203,500,203,0,50.75,101.5,500,0,125,250,44.38701002,0.505115335,2262566.714,5620477.223,1.50E+07,50,837198,279066,241597.7747,418736,93,1.54E+07,5139882.667,8542391.637,1.50E+07,365,0,0,0,0,92,92,0.252557667,0.252557667,0,500,78.11111111,171.863641,29537.11111,1,2,0,2,7,0,0,0,1,87.875,50.75,125,0,0,0,0,0,0,4,203,4,500,65535,60,1,20,837198,0,837198,837198,1.50E+07,0,1.50E+07,1.50E+07,Normal
103.119.242.115-234.21.81.1-6346-6347-17,103.119.242.115,6346,234.21.81.1,6347,17,08-10-2019 19:04,60058343,2,0,60,0,30,30,30,0,0,0,0,0,0.999028561,0.033300952,6.01E+07,0,6.01E+07,6.01E+07,6.01E+07,6.01E+07,0,6.01E+07,6.01E+07,0,0,0,0,0,0,0,0,0,16,0,0.033300952,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,45,30,0,0,0,0,0,0,0,2,60,0,0,0,0,1,8,0,0,0,0,6.01E+07,0,6.01E+07,6.01E+07,Normal
103.119.242.114-103.119.242.113-0-0-0,103.119.242.114,0,103.119.242.113,0,0,08-10-2019 19:04,119999806,25,24,0,0,0,0,0,0,0,0,0,0,0,0.408333993,2499995.958,2525892.378,5005801,219,1.20E+08,4999991.917,6605.458368,5006052,4987907,1.15E+08,5000510.261,6396.13129,5007171,4987823,0,0,0,0,0,0,0.20833367,0.200000323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1386470.833,2299390.109,4991233,234,5003079.111,1644.48039,5005801,5001059,Normal
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,08-10-2019 19:04,119723752,21,0,0,0,0,0,0,0,0,0,0,0,0,0.175403791,5986187.6,6992473.809,3.10E+07,435,1.20E+08,5986187.6,6992473.809,3.10E+07,435,0,0,0,0,0,0,0,0,0,0,0,0.175403791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3506248.667,2555349.357,7473441,528522,1.16E+07,8287442.256,3.10E+07,6013770,Normal
103.119.242.114-103.119.242.123-52351-2869-6,103.119.242.114,52351,103.119.242.123,2869,6,08-10-2019 19:06,2809,4,5,189,4500,189,0,47.25,94.5,1460,0,900,725.71482,1669277.323,3203.987184,351.125,757.4346624,2190,0,2791,930.3333333,1141.839014,2226,71,2365,591.25,1146.752334,2311,0,0,0,0,0,92,112,1423.994304,1779.99288,0,1460,468.9,666.1412012,443744.1,1,2,0,3,8,0,0,0,1,521,47.25,900,0,0,0,4689,5,2089572,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.123-52352-2869-6,103.119.242.114,52352,103.119.242.123,2869,6,08-10-2019 19:06,2273,4,5,189,4500,189,0,47.25,94.5,1460,0,900,725.71482,2062912.451,3959.524857,284.125,631.5089497,1834,0,2253,751,979.2757528,1875,82,2021,505.25,970.1633454,1960,0,0,0,0,0,92,112,1759.788825,2199.736032,0,1460,468.9,666.1412012,443744.1,1,2,0,3,8,0,0,0,1,521,47.25,900,0,0,0,4689,5,2474406,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-103.119.242.123-52353-2869-6,103.119.242.114,52353,103.119.242.123,2869,6,08-10-2019 19:06,2205,3,5,189,4500,189,0,63,109.1192009,1460,0,900,725.71482,2126530.612,3628.117914,315,664.1603722,1805,1,396,198,159.8061325,311,85,1932,483,963.3334487,1928,1,0,0,0,0,72,112,1360.544218,2267.573696,0,1460,521,684.5984224,468675,1,2,0,3,7,0,0,0,1,586.125,63,900,0,0,0,4689,5,2592039,0,0,0,0,64240,2053,1,20,0,0,0,0,0,0,0,0,Normal
192.168.1.254-224.0.0.251-5353-5353-17,192.168.1.254,5353,224.0.0.251,5353,17,08-10-2019 19:04,119991525,25,0,8025,0,321,321,321,0,0,0,0,0,66.87972338,0.208348048,4999646.875,222.11519,5000383,4998977,1.20E+08,4999646.875,222.11519,5000383,4998977,0,0,0,0,0,0,0,0,0,200,0,0.208348048,0,321,321,321,0,0,0,0,0,0,0,0,0,0,0,333.84,321,0,0,0,0,0,0,0,1,334,0,0,0,0,24,8,6.00E+07,0,6.00E+07,6.00E+07,5000383,0,5000383,5000383,Normal
103.119.242.114-104.104.138.65-52307-443-6,103.119.242.114,52307,104.104.138.65,443,6,08-10-2019 19:03,112750321,4502,17916,37860,2.43E+07,632,0,8.409595735,72.36649899,1460,0,1358.354934,239.4450937,216178.0719,198.8287022,5029.679306,99047.51649,3521188,0,1.13E+08,25050.06021,220510.4357,3521188,4,1.13E+08,6291.83405,112175.8077,3553565,0,1,0,0,0,94460,358320,39.92893289,158.8997693,0,1460,1087.237477,582.5383396,339350.9171,0,0,0,3583,22418,0,0,0,3,1087.285976,8.409595735,1358.354934,0,0,0,812471,597,653219,155,1305,617,839182,8360,1392,59,20,0,0,0,0,0,0,0,0,Normal
103.119.242.114-184.30.54.102-51668-443-6,103.119.242.114,51668,184.30.54.102,443,6,08-10-2019 19:04,119996160,7,8,5403,554,2700,0,771.8571429,1317.172404,277,0,69.25,128.2260838,49.64325525,0.125004,8571154.286,1.63E+07,4.50E+07,0,1.20E+08,2.00E+07,2.04E+07,4.50E+07,79285,7.50E+07,1.07E+07,1.67E+07,4.50E+07,0,0,0,0,0,140,184,0.0583352,0.0666688,0,2700,372.375,913.4130774,834323.45,0,0,0,4,15,0,0,0,1,397.2,771.8571429,69.25,0,0,0,0,0,0,1,1350,2,138,255,1392,4,20,58329.75,24305.83454,79473,37182,2.99E+07,1.73E+07,4.50E+07,1.49E+07,Normal
103.119.242.114-52.18.14.227-51704-443-6,103.119.242.114,51704,52.18.14.227,443,6,08-10-2019 19:04,75005417,8,12,878,408,392,0,109.75,175.3370224,120,0,34,44.77011991,17.14542831,0.266647408,3947653.526,1.09E+07,4.50E+07,0,7.50E+07,1.07E+07,1.66E+07,4.50E+07,32,7.48E+07,6801188.727,1.40E+07,4.52E+07,0,0,0,0,0,160,264,0.106658963,0.159988445,0,392,61.28571429,115.8896643,13430.41429,0,0,0,10,20,0,0,0,1,64.35,109.75,34,0,0,0,642,5,3302,2,292,4,136,254,766,5,20,192494.6667,228.6183136,192752,192315,2.47E+07,1.75E+07,4.50E+07,1.46E+07,Normal
103.119.242.114-36.155.192.113-52350-80-6,103.119.242.114,52350,36.155.192.113,80,6,08-10-2019 19:06,21845029,7,5,2154,358,718,0,307.7142857,383.7871434,179,0,71.6,98.04233779,114.9918364,0.549324059,1985911.727,5791186.435,1.94E+07,23,2418768,403128,285032.7245,778861,234,2.16E+07,5398381.5,9375189.478,1.94E+07,107,0,0,0,0,164,112,0.320439034,0.228885025,0,718,193.2307692,306.2213671,93771.52564,1,2,0,5,11,0,0,0,0,209.3333333,307.7142857,71.6,0,0,0,2512,5,1159,7,2154,5,358,65535,60,3,20,2418768,0,2418768,2418768,1.94E+07,0,1.94E+07,1.94E+07,Normal
103.119.242.124-239.192.152.143-50125-6771-17,103.119.242.124,50125,239.192.152.143,6771,17,08-10-2019 19:03,105996429,6,0,822,0,137,137,137,0,0,0,0,0,7.754978236,0.056605681,2.12E+07,4.07E+07,9.40E+07,2000439,1.06E+08,2.12E+07,4.07E+07,9.40E+07,2000439,0,0,0,0,0,0,0,0,0,48,0,0.056605681,0,137,137,137,0,0,0,0,0,0,0,0,0,0,0,159.8333333,137,0,0,0,0,0,0,0,1,164,0,0,0,0,5,8,6002450,0,6002450,6002450,9.40E+07,0,9.40E+07,9.40E+07,Normal
